req,res
너도 같이 제사 가면 ^^,내가 대신 갈게 나 그런거 잘해
강아지 옷 쇼핑 하러 가실 분?,저요~ 겨울이라 옷 사 줘야 해
후리스 이런 것들 좀 보러 가자,콜콜 근데 니네 집 강아지들은 사이즈 뭐 입어?
거의 엠 입어,우리 집 강아지는 요즈음 살쪄서 뭘 입혀야 될지 모르겠네
일단 엠 사고 너무 작거나 크면 바꾸면 되지,그래야겠다 강아지 옷 신상 들어와 있으면 좋겠네
저번에 보니까 하네스도 엄청 많더라,나 월급 들어온 건 어떻게 알고...
파리 올림픽 직관 가고 싶다.,헐 나도 가보고싶어 ㅠㅠ
경기장 사진 봤어? 완전 멋있어.,와 경기장 대박 멋있네 진짜 직접 가고 싶다.
원래 파리에 관심도 없었는데... 저 때 꼭 가야겠어.,지금부터 미리 예약해야하는 거 아니야? ㅋ
그렇게 경쟁이 치열할까?,완전 빡쎌 것 같은데 유럽이라서.
대충 얼마나 필요할까...,1조를 먼저 준비해봐...
오늘 목도리 할 날씨는 아니었네.,목도리 했어? 완전 오바했네.
아니 분명 아침에 영하라고 했어.,아침에만 착용하고 목도리 벗고 다니지.
안 그래도 그러려고 했는데 막상 하면 덥고 안 하면 추운 거야 뭔지 알지.,완전 알지 그럴 때 애매해서 나는 그냥 해.
그래서 그냥 계속 하고 있었는데 사람들이 추위 많이 타냐고 다 물어보더라.,민망했겠다 근데 다음 주는 진짜 목도리 날씨래.
다행이다 이 목도리 꺼내길 잘했어.,나도 슬슬 꺼내야겠어.
아침에 유산균 먹으니까 화장실 확실히 잘 간다,헐 진짜? 너 변비였잖아
이제 진짜 잘 가,대박 역시 유산균의 힘인가?
아침마다 행복해,이제 아침이 두렵지 않은 몸이 되었구나
응응 그리고 이제 들어가서 삼 분이면 다 끝나,너 원래 거의 삼십분 앉아 있었잖아
유산균 최고야 얼른 먹어봐 너도,하나 주문해야겠다/아무거나 먹어도 되나?
요즘 영화관 티켓값 엄청 비싸진 거 알아?,아 정말? 평균 가격대가 얼만데?
cgv 기준 평일에는 오후 13000원 주말에는 14000원이더라,와 너무 비싸다ㅠㅠ조조는 그래도 싸겠지?
아니야 조조도 평일은 9000원 주말은 10000원이더라ㅠ,헉 너무 비싸다 영화관에 할인쿠폰 있지 않은 한 잘 안 가질 거 같아
그러니까 코로나때문도 있지만 티켓값 때문이라도 영화관 가기 망설여져,진짜 차라리 넷플릭스같은 ott 플랫폼 하나 정기구독해서 영화보는게 낫겠다
그치 사정이 있어서 가격을 올리는 거겠지만 너무 비싸면 ott플랫폼이용하는 게 우리한테 이득이야,그러게ㅠㅠ영화관만의 분위기가 있는데 갈수록 그 분위기를 즐길 기회가 더 줄어들 거 같네ㅠㅠ
이번에 우리 동네에 도서관 생긴대,헐 너 이제 다른 동네까지 도서관 안 가도 되는 거야?
응 대박이지 무려 4층으로 생긴대,어디에 생기는데?
우리 집에서 삼 분거리야 나도 이제 도서관 있다~,언제 한번 놀러 가야겠다 언제 완공되려나
표지판 보니까 22년에 완공이더라구,아직 많이 남았네 ㅠㅠ 얼른 가고 싶은데
내 말이 당장 가서 새 건물 만끽하고 싶다,나랑 같이 만끽해 혼자 가지 마
아 오늘도 버스 놓쳤어,지각했어? 저번에도 놓쳤잖아
이 버스 시간이 오락가락해 막 오 분 일찍 오고 그런다니까?,에구... 버스 기사님이 성격 급하신가보다
또 이러고 내일은 십 분 늦게 와서 늦을걸?,정말 모 아니면 도네 시간표가
그래서 그냥 자차 끌고 다닐까 고민중이야,아침에 차 안 막히겠어?
막히는 건 감수해야지 ㅠㅠ,버스 시간 매일 다르면 자차가 낫긴 하겠다 ㅠㅠ
와 나 아르바이트 시급 올랐어 대박 일 잘한대,최저시급보다 더 주는 거야?
응 무려 천 원이나 더 주신대,대박이다 사장님 완전 천사네
시급 올려 주니까 일할 맛 난다,근데 갑자기 왜 오른 거야?
모르겠어 기분 좋으신가 봐 갑자기 막 올렸어,진정한 사장님이네 부럽다 나도 거기서 알바할래
진짜 일할래? 꽂아 줄게,정말로? 사람 구한대?
가격을 얼마 정도 했어?,음 오래 전이라 기억은 안 나는데 한 달에 20만원 정도 했어!
보통 하루에 몇 시간 수업했어?,음 2시간에서 3시간 정도?했어 시험 전엔 특강도 해주고
오 괜찮네~ 보통 몇 달 커리야?,보통 한 달 커리큘럼인데 난 방학 때 다녀서 2개월 다녔어! 성적도 많이 올랐고 하하
오 고마워! 당장 집 근처 학원 알아봐야겠다 하하,응응 가격이나 선생님들 잘 알아보고 결정해!
이번 주에 우리집 또 제사다...,너희집 진짜 제사 많이 지낸다
그러니까 힘들어 죽겠어,너도 같이 도와?
내가 많이 하는 건 아닌데 퇴근하고 오면 난리지...,진짜 손 많이 가던데...
그리고 사람 많이 오는 것도 짜증나,진짜 스트레스 받겠다
주말에 쉬지도 못하고 하루종일 제사만 지내다가 출근해,와... 진짜 힘들겠다
아까부터 계속 강아지가 토할 것처럼 구는데 너 왜 이러는지 알아?,공복인 거 아니야?/얼른 사료 먹여봐
걱정되네 시간 때문에 병원도 못 가고,갑자기 왜 그러지 ㅠ/혹시 뭐 잘못 먹은 거 아니야?
24시간 동물병원 가야 되나?,너무 걱정되면 가봐야지
진짜 걱정돼서 죽겠어 ㅠ ㅠ,동영상으로 찍어놓고 의사선생님한테 보여드려 ㅠ
어디 아픈 건 아니겠지,아픈 건 아닐 거야/아팠으면 막 낑낑거려
요즘 골프 하는 사람 많은 듯.,맞아 내 친구도 하더라.
운동에도 유행이 있나?,아무래도 있긴 한듯?
지금 내 주변만 봐도 골프 시작한 사람 많아.,골프 업계도 돌풍이더라고.
나도 한번 해볼까?,쉽지는 않아 보여 ㅋㅋ.
다들 하니까 나도 도전해보고 싶어.,도전은 좋지 ㅋㅋ 같이 연습장 가볼래?
어제는 춥더니 오늘은 날씨가 좀 따뜻하네.,도대체 어떤 장단에 맞춰야 되는지 모르겠어 뭐 입지 또.
나는 반팔에 두꺼운 맨투맨 입었더니 딱 이야.,이러고 또 낮에는 해 쨍쨍해서 더울 것 같단 말이지.
진짜 날씨 비위 맞추기 힘들다.,나는 반팔에 가디건 입어야겠다.
나도 반팔 입을걸 그랬어 벗기 쉽게.,이랬는데 저녁에 엄청 추운 것 아냐?/네가 더 나을 수도 있어.
아닐 거야 내가 아까 온도 확인해 봤어 네 옷차림 딱 이야.,아침에는 살짝 춥겠지만 이걸로 만족할란다.
운동하다가 다쳐서 지금 한의원 가는 중 ㅠ,뭐야 건강해지려고 가서는 왜 다쳐서 와
다리 삐었어 ㅠㅠ 침 맞으려고,한의원 말고 물리치료 받으러 가지
그러려고 했는데 사람 너무 많길래 그냥 한의원 가려고,한의원도 좋긴 하지/시원하게 받고 와라
흑흑 다리를 삐다니 내일 운동 못나가겠네,운동 중독이야 그정도면/일주일은 푹 쉬어
그래야지... 깁스 안 한 게 어디야,운 좋다고 생각해라!
요즘도 불법다운로드 사이트가 성행하더라,요즘은 좀 사라졌을 줄 알았는데 여전한가보네
응. 아까 버스기다리는데 옆사람이 불법 사이트로 접속하는 거 봤어,에휴. 정당하게 지불하고 봐야지 왜그런다니?
그런 것도 범죄인 줄 모르는 거 같아,처벌이 더 강해야 할 것 같아
맞아 처벌도 강해져야 하고 불법이라는 사실을 널리 알리면 좋을 것 같아,사이버경찰관 분들이 많이 힘드시겠다
우리도 그런 사이트 발견하면 바로 신고하자,응! 좋은 생각이야!
너 내일 본가 갈 때 뭐 타고 가?,아마도 기차? 버스는 차 막힐 것 같아
ktx 타고 가는 거야?,아니 그건 너무 비싸서 무궁화호 타려고
나는 안 탄 지 오래됐어,기차는 풍경 구경도 할 수 있어서 좋아
아직도 기차에서 막 간식이랑 팔아?,당연하지 아예 매점이 따로 있어
가서 뭐라도 사 먹고 싶다,나중에 시간 맞으면 같이 기차 타고 가자
회사 취업 때문에 스펙 쌓는 중인데 힘들다,토익 이런 것들 말하는 거야?
응 그런데 아무리 해도 900점이 안 넘어서 지금 문제야,900점 무조건 채워야 회사 원서 접수할 수 있는 거야?
그건 아니지만 요즘은 그게 다 기본 점수더라고,취업이 어렵긴 하구나…
에휴 어떻게 해야 될지 모르겠어 연봉도 그렇게 높지 않은 회사인데 경쟁률이 쎄,돈이라도 많이 주면 몰라 ㅠㅠ 괜찮아 다 잘될 거야
연봉 계산해 보니까 최저 시급이랑 비슷하게 받더라고,그건 진짜 오바 아니야?
넌 전공이 뭐야?,나 영어영문이랑 행정학과 복수전공했어 넌?
우리 전공이 비슷하네,오 그러네 하하 전공은 너한테 잘 맞았어?
"따라가기 힘들었는데, 그래도 도움은 많이 되는 것 같아.",혹시 원어민교수님 수업도 있었어? 어땠어?
너희 학교도 있었어?,응응 나도 처음 들었을 땐 알아듣기도 힘들었어ㅠㅠ/전공 중에서 기억에 남는 과목 있어?
다양한 교수법 배우고 실습 때 적용시켜보고 그랬어하하,오 그랬구나 하하 난 회화수업이 어렵긴 했는데 동영상도 만들어보고 괜찮은 경험이었어!
우리집 강아지 오늘 아침에 토했어 ㅠ,헐? 갑자기? 어디 안 좋은 거야?
나도 이유는 모르겠는데 아침에 빈속이면 토를 하긴 한다나봐,그럼 그냥 공복토인가?
그런 것 같아 ㅠ 일단 사료 먹으니까 괜찮아보이긴 해,지금은 괜찮아? 병원 안 가도 되겠어?
간식도 잘 먹는 거 보니까 괜찮은 것 같긴 해,간식 먹으면 괜찮겠네 다행이다
일단 지켜보고 안 좋은 것 같으면 바로 병원 데리고 가야겠어,그래 그게 좋겠다 소식 알려줘
너 수상스키 타본 적 있어?,아니? 한 번도 안 타봤어.
이번 여름에 나 타봤는데 진짜 재미있더라.,그거 타기 어렵지 않아?
처음엔 저절로 일어나질 줄 알았는데 아니더라고 ㅋㅋ.,코어 힘이 있어야 버틸 수 있겠지.
맞아 ㅠ 힘들었는데 재미있었어.,나도 타보고싶다!
내년 여름에 같이 갈래?,오 좋아 나도 도전~
우리나라 이제 사계절 아닌 것 같아.,나도 공감해 가을 사라졌다.
낙엽 이제 못 보는 건가.,바로 겨울이야 가을한테 인사해.
여름보단 낫지.,나도 여름보단 좋은데 또 추우니까 여름 보고 싶어짐.
나도 그래 여름에 진짜 더웠는데 그게 그립네.,지금 우리가 손발 시려워서 더 그래.
장갑 하고 다녀야 될 판이야.,나는 이미 했는데?
미국엔 부스터샷 맞고도 죽는사람 많데요,처음 알았네요!
백신모두 미국제품이죠?,그러게요 우리나라는 이제 시작이던데요!/미국 아닌것도 있을꺼에요!
영국도 있었나? 그게 모더나인가요?,저도 헷갈려요~
알약나오면 어때요? 믿을만할까요?,와 처음 알았네요. 중국도 있다니!
중국은 젤 무서운 나라자나요 흑흑,먹는약 아직 논란이 많데요.
다이어트 1일차 식단 고구마에 닭가슴살,너무 쪼이는 거 아니야? 쉬엄쉬엄해
쉬엄쉬엄은 무슨 살 너무 쪘어,뭐가 살쪄 너 지금도 말랐어
아니야 ㅠ 어제도 떡볶이에 치킨 먹었어,그래서 소식 하는겨?
응 오늘 하루는 좀 클린하게 먹어 주려고,나도 다이어트해야 되긴 하는데
같이 할래? 같이 하면 동기부여도 되고 좋을 것 같은데,나는 일주일 뒤부터 한다/오늘 약속 있어
영화배우 전지현 알지?,응 지리산인가? 새로 뭐 나온다던데
맞아! 너무 기다렸어. 어서 보고싶다,전지현 배우는 늙지도 않나봐 그대로야!
그니까. 연기도 잘하고 너무 예쁘기까지하네,전지현 작품이 또 뭐가 있었지
킹덤이 떠오르네 재미있게 봤었어,나는 별에서 온 그대가 떠오르네
오랜만에 다시 정주행 할까,지리산도 꼭 보자 ㅋㅋ
우리 아파트 전세가 벌써 오억이래,뭐? 미친 거 아니야?/왜 이렇게 올랐어
그래서 이번에 계약 끝나면 나가게 될 것 같아,진짜 귀찮겠다 집은 알아봤고?
지금 다 엄청 비싸서 가격 확인도 못하는중,청약 이런 건 안 해 봤어?/전세 너무 비싸다
미혼이라 그런가,혼자 살기 힘들구만……./역세권이라 좋긴 했는데 니네 아파트
역세권에 한번 살아보니까 포기 못하겠어,엄청 편하지 역세권/바로 집이야 내리면
너 운전면허 언제 땄지? 이 년 전인가?,나는 엄청 쉬울 때 땄어 쭉 앞으로만 가면 합격일 때
대박 나 이번에 등록했어,이제 면허 따려고?/운전하기 직전에 따지
과연 내가 할 수 있을까,가능 나도 땄잖아 ㅋㅋ/쉬워 겁먹지 마
사람 치면 어떡해,생각보다 사람 치기 쉽지 않습니다
학원 선생님이 친절하게 운전 알려 주시겠지?,나는 대박 친절했으니 걱정 마세요
연봉 500 인상해 주라고 하면 안 해 주려나?,지금 연봉 인상 시즌이야?
응 우리 회사는 보통 이때쯤 해,일단 말이라도 해 봐 안 되면 그것보다 조금 줄이면 되지
말이라도 하는 게 낫겠지?? 오백 올려 주면 진짜 좋겠다...,회사 다닐 맛 나긴 하겠네~
연봉 인상되면 내가 한턱 쏠게,오오 정말로? 오늘부터 달에 물 떠놓고 빈다 꼭 연봉 인상되게 해주세요
최저시급도 올랐는데 연봉도 당연히 올라야 되는 것 아냐?!,당연하지 완전 맞는 말이야 무조건 올라야 돼
너 동아리 활동 해본 적 있어?,응 해본 적 있어 봉사활동 동아리
그렇구나~ 좀 막연한데 어떤 활동을 했어?,음 길거리 정화도 하고 복지회관에 가서 일도 도와드렸어
아 그렇구나~ 그럼 해보고 싶은 동아리 활동 있어?,응 배드민턴동아리 해보고 싶어/좀 활동적인 일 하고 싶어서. 너는?
나는 여행 동아리 해보고 싶었어,왜 여행동아리를 해보고 싶은데?
그냥 혼자 가기 힘든 곳에 같이 가서 추억 쌓고 오고 싶었거든,그랬구나~ 듣고보니 여행동아리도 괜찮네
오전에 하고 오후에 해야 얌전하더라고,와 진짜 부지런하다 좋은 주인이네
하루에 두 번씩 해주다보니까 빼먹으면 완전 화내,웃기는 강아지네 진심
나 대신 하루 산책 가줄 사람?,나도 오후에 해야하는데요? ㅋㅋ
아 배구 보러 가고 싶다.,헐 나도 완전 요즘 배구에 빠졌어.
배구는 왜 가까운 곳에서 안 할까.,아 내 말이 너무 멀어.
배구 가르쳐주는 곳 없나? 배워보고 싶은데.,비인기종목이라 없는 것 같더라...
요즘에 완전 인기 많은데.,그러니까 완전 핫플인데.
사람들이 더 관심 가져줬으면 좋겠네.,그래서 더 많은 경기장에서 했으면 좋을것 같아!
눈 언제 오려 나 눈이나 얼른 와라.,애매하게 추워서 뭔가 눈 안 올 듯.
그니까~! 나는 눈 좋은데.,나도 눈 좋아했는데 이제 나이 먹으니까 싫어졌어.
헐 왜? 눈 예쁘잖아.,출근할 때 너무 힘들어... 차 막혀.
아... 그건 인정... 그리고 신발 더러워져서 짜증 남.,눈 오는 날 차도 막히고 사람도 엄청 많고 대중교통 이용하기도 힘들지만./집에 있을 때 오면 행복해.
역시 모든 사람들 다 똑같이 생각하는구만.,ㅋㅋ 집에서 행복하게 코코아 마시면서 눈 구경하기 ㅎ
비염 때문에 죽겠다,비염인은 이 날씨가 진짜 최악이야/약 먹었어?
약 먹어도 똑같아 비염은 ㅠ,비염은 치료 안 되나? 병원은?
병원에서도 그냥 한순간이라서 안 간 지 오래됐어,새로운 수술 많이 나왔던데 저번에 보니까
헐 진짜? 근데 수술은 좀 무서워,그렇긴 하지 그래도 병원 가 봐 약 좋은 거 많아졌을 거야
그래야겠다 진짜 이 비염 때문에 잠도 못 자고 죽겠어,먼지 많은 곳 최대한 자제하고!
나지금 유튜브에서 영화 리뷰 보는 중,오 나도 그런 거 본 적 있어./전부 재미있게 소개를 잘 하더라
리뷰들이 하나같이 다 생생해 ㅋㅋ 굳이 영화를 안 봐도 되겠어,그정도면 스포일러 수준 아니야? ㅋㅋ
ㅋㅋ 아니야 진짜 중요한 부분은 안 알려줘서 더 궁금증이 커지게 해,오 그렇구나. 어떤 영화 리뷰해주는데?
음 지금은 외국영화들 리뷰 보는 중인데 세븐틴 어게인 보는 중이야,오 그렇구나. 넷플릭스 영화도 리뷰해줘?
응 주로 넷플릭스 영화를 많이 리뷰하네,안그래도 넷플릭스 볼 거 없었는데 참고해야겠다
내 친구 집 장만했대,헐 매매로?
응응 대출 끼긴 했는데 대박이지 않아?,와 진짜 멋있다... 젊은 나이에 집이라니
완전 부러워 위치도 좋아 역세권이야,와 돈 진짜 많이 모았나보다
돈을 잘 벌기는 하는데 모으기도 잘 모았나 봐,완전 똑순이네 부럽다
나도 빨리 돈 모아서 집 사고 싶네,나도 ㅠㅠ 집 먼저 사야겠어
자가 운전으로 출퇴근을 해야 되나,갑자기 왜?/출퇴근 시간에 차 많이 막혀서 짜증 날걸
아니 교통비만 한달에 거의 십오 나와서,왜 이렇게 많이 나와
자꾸 다른 지역 가서 그런가 봐,차 끌고 다니면 편하긴 하지
너는 추천해? 주차 자리 없을까 봐 걱정이다,추천은 하는데 니 말처럼 주차 때문에 좀 스트레스야
차가 있으면 뭐하나 주차 공간이 없는데,이거 진짜 심각해/주차만 오 분 해
시급 올려 준다고 하루만 더 나와주래 ㅋㅋ,완전 좋은 거 아니야?/너 요즘 돈 급하다며
바로 나간다고 했어,안 그래도 다른 알바 더 찾아보고 있었는데 너 완전 이득이네
나는 완전 꿀알바~,그 알바 내가 대신 들어갔어야 됐다.../시급도 올려 주고
나 이제 만 원 받으면서 일해 대박이지,와 만 원이나? 통 엄청 크시네
쏠 땐 쏘신다니까 사장님 최고야,그 사장님 내 사장님 시켜 주라
너 컴퓨터 관련 자격증 있어?,아니 없어. 저번에 도전했는데 잘 안됐어
나도 매번 취득하려고 시도는 하다가 최근에 다시 공부시작했거든,응. 학원다녀? 아니면 독학?
최근에 학원 다녔는데도 여전히 어렵네ㅠ 시험도 계속 떨어져,나도 계속 떨어졌었어. 합격률이 낮대
올해 안에 취득할 수 있을까?,응. 계속 하다보면 언젠가는 되겠지!/그리고 너무 유용한 자격증이라 꼭 따면 좋겠어
고마워ㅠ 우리 같이 스터디라도 할까?,오 스터디 좋다! 나도 다시 도전해볼까나
오랜만에 같이 강아지 산책 콜?,완전 좋지 몇 시에 데리고 나갈까
9시 어때?,난 ㄱㅊ 추우니까 강아지들 패딩 입혀서 나와
패딩에 물도 따뜻한 거 챙겨야 돼,맞아 겨울엔 진짜 추워가지고 번거롭지
강아지들 패딩 입는 것도 웃기지 않아?,그니까 완전 귀엽다니까 ㅋㅋ
털도 있으면서 패딩까지 입어,웃기는 강아지들이야 하여간
파리 올림픽 때 에펠탑 보이는 숙소에 머물면 진짜 대박일 듯.,와 진짜로 황홀할 것 같아.
"그 축제 분위기에, 집에서 보이는 에펠탑 꺄...",지금부터 그걸 목표로 돈 모아야겠다.
경기 싹 다 보고 싶을 것 같은데 어쩌지?,그럼 진짜로 1억 드는 거 아니야?
경기 표가 남아있긴 할까?,하... 진짜 나 양궁은 꼭 보고 싶은데.
나도 양궁... 그거 보러 가는 건데...,제발 우리도 보게 해 줘... 제발요...
무릎 아파 죽겠어 진짜 쑤신다,너 어제 뭐 했어?/갑자기 무릎이 왜
병원 가야 되나,무릎은 진짜 조심해야 돼/얼른 가 봐 아니면 약이라도 먹어
병원 가야겠다,같이 가 줘? 걸을 수는 있겠어?
걸을 수는 있는데 진짜 삐그덕거려,운동 열심히 해서 근육이 놀란 건가?
진짜 무릎 너무 아픈데 어떡하지,병원 가야지 뭘 어떡해
아 그렇구나...나는 단행본 나오면 사고 싶은 웹툰이 너무 많아서 고민이야ㅠㅠ,그래? 어떤 작품들을 사고 싶은데?
아직 완결 안 난 작품들이 많아서 언급이 조심스럽지만 카카오에 있는 '바니와 오빠들'이랑 네이버에 있는 '이번 생도 잘부탁해'야,그럼 단행본은 한 권에 1편부터 마지막화까지 다 있는 거야?
아니아니 삽화량이 꽤 되기 때문에 많은 건 5~6권까지도 나오더라ㅠㅠ!,아 그래? 그럼 금전적이 부담이 없을 수가 없겠네ㅠㅠ
응응...다 사면 부담되니까 진짜 사고 싶은 한 작품만 딱 골라서 사려니까 힘드네ㅠㅠ,아휴 그렇겠다...아직 단행본 확정된 거 아니면 돈 모아서 확정된 작품 꼭 사길 바라
너희 아파트 주위에 편의점 있어?,아파트 안에 입점 되어 있어 왜?
아니 이따 너희 집 갈 때 살 것들 거기서 사려고 물어봤어~,이번에 새로 들어와서 물건도 많더라고 여기 와서 사!
그래야겠어 우리 집은 단독주택이라 꽤 멀리 나가야 되거든,그래도 근처에 마트 있지 않아?
마트는 있는데 편의점이 없어서 아쉬워,마트가 더 좋아 임마~
편의점에서만 파는 음식이 먹고 싶다구,그건 그래 가끔 마카롱 이런 것들...
나 이제 버스 탔는데 차가 너무 막혀,버스타면 좀 돌아오지 않아?
시간이 좀 오래 걸리긴 하는데 루트가 이게 편하더라고,얼마나 걸릴 것 같아?
버스 노선이 바뀌어서 돌아가네,버스 노선 너무 자주 바뀌어서 불편해
편한 거 다 없어지고,그러니까 내가 자주 타는 거 없어졌어
대체노선이 안 생겨서 문제인듯,없앴으면 다시 만들어야하는데 만들어질 기미가 안 보인다
나 아르바이트 새로 시작한 곳 되게 괜찮은 것 같아,왜? 밥 잘 줘? 돈 더 주냐?
돈은 최저인데 밥이 진짜 장난 아니고 사람들이 좋아,밥 좋으면 뭐든 용서가 가능하지
어제는 무려 햄버거에 치킨 사 주셨다고,와 거기 음식점 아니야?/그런데 그런 맛있는 거 시켜 줘?
그냥 거기 거 만들어 주시는지 알았어,대박이다 남은 거 포장해 와
사장님이 되게 잘 드셔서 안 남아 ㅎ,몰래 하나 더 시켜봐...
혹시 학교 다닐 때 기억에 남은 선생님 있어?,초중고 통틀어서?
음 상관없어 초등학교 중학교 고등학교 각각 있으면 얘기해도 되고 ㅋㅋ,아 난 고등학교 때 체육 선생님이 기억에 남아
혹시 이유 물어봐도 될까?,내가 체육에 흥미가 없었는데 선생님 덕에 체육에 흥미가 생겼거든
나는 중학교 때 수학선생님!,와 진짜? 난 수학샘이 아무리 잘 가르쳐주셔도 어려워서 흥미가 안 생기던데...
난 어릴 때부터 수학 좋아했는데 중학교 때 쌤이 더 잘했으면 하고 격려해주셨었어!,아 그랬구나~ 선생님 얘기 하니까 괜히 고등학교 때 생각나고 그립네ㅠㅠ
우리집 강아지 요즘에 기운이 없어,무슨 일 있었어?
무슨 일은 없었는데 며칠 전부터 잠을 많이 자더라고,혹시 계절 타는 거 아닐까?/날씨가 추워져서
그런가? 강아지도 계절을 타나?,아무래도 사람만큼은 아니겠지만 영향이 없을 것 같지는 않은데?
어디 아픈 건 아닌 것 같은데 왜 그러는지를 모르겠네,그럼 추워서 그런 거 맞을 것 같기도 하네
계속 저러면 병원 한 번 데리고 가봐야겠어 ㅠㅠ,간식도 안 먹어?
초겨울이다 초겨울 언제 날씨가 이렇게 된 거야.,초겨울도 아니고 그냥 겨울 느낌이야 너무 추움.
목도리 장갑 필수 패딩도 꺼내.,패딩 아직 드라이 안 했는데 ㅠ
나는 살기 위해 그냥 입는다.,냄새 안 나? 괜찮아?
냄새... 나긴 하는데 내가 살려면 어쩔 수 없어 너무 추워서.,그렇긴 해 ㅋㅋ 나도 그냥 입어야겠다./오늘 후리스 하나 입었더니 얼어 죽기 직전.
아직 안 죽었어? 오늘 진짜 엄청 춥던데.,회사가 따뜻해서 그나마 살아 숨 쉬는 중이야.
너 영양제 뭐뭐 챙겨먹어?,나 너무 귀찮아서 많이는 안 먹는데
"난 유산균만 먹거든,",근데 이제 챙겨먹어보려고/유산균이랑 종합비타민밖에 안 먹어
아 진짜? 종합비타민 먹으면 좀 괜찮나?,안 먹는 것보단 나을 걸?/나는 그냥 습관처럼 먹어
아무거나 사면 되나? 먹어봐야겠네,나도 그냥 아무거나 샀어 어차피 다 비슷할 것 같아서
이제 아침마다 챙겨먹어야겠다,확실히 먹으면 화장실도 잘 가고 좋지...
나도 되게 좋아하거든~ 난 주토피아가 재밌었어,아 주토피아도 재밌었지 ㅋㅋ
어릴 땐 어른들이 애니메이션 왜 보나 했는데 내가 어른되고 보니까 알 거 같아,맞아맞아 애니메이션 그림체도 너무 귀엽고 은근 교훈도 있는 거 같아
응응 뭔가 딱 특정해서 이런 교훈이 있다고 말할 순 없지만 내 생각을 깨우는 건 있었어,맞아맞아 주토피아도 편견을 극복하는 거였잖아
응응 유일한 토끼경찰인 주디가 큰 동물들 사이에서 당당한 경찰이 되는 게 멋있었어,맞아 ㅋㅋ 추워지고 하니 애니메이션 얘기 나온 김에 겨울왕국이나 봐야겠어
이제 아파트 말고 단독 주택에서 살고 싶다...,갑자기 왜? 나는 단독 주택 치안 때문에 무섭던데
층간 소음 때문에 미쳐버리겠어,헐 아직도 그래? 미친 거 아니야? 몇달째야 도대체
갓난아기라 뭐라고 할 수도 없고,그래도 말은 해 봐 층간소음 그거 진짜 사람 미치게 만들잖아
단독 주택 가고 싶어,에혀... 심정 이해 간다 ㅠㅠ/나는 이사갈 집 알아보는 중인데 전세 엄청 올라서 지금 난감해
전세가 얼마나 올랐길래 그래 ㅠㅠ,진짜 지금 사는 집의 1.5배야 ... ㅋㅋ
아 나도 오토바이 타보고 싶어,오토바이? 위험하게 갑자기 왜
그냥 재미있어 보이잖아 빠르고 차도 안 막히고,그래도 위험해 헬멧 써도 얼마나 위험한데
ㅋㅋ 그냥 단순하게 타보고 싶다는 거지~,오락실 같은 곳 가면 오토바이 타는 게임도 있지 않나?
안 간 지 오래라 잘 모르겠어 하하 오토바이 아니면 차 사고 싶다 ㅠ,차는 나도 사고 싶다... 삶의 질이 올라간대
얼마나 편할까 여름에도 걸어다니는 에어컨이야,이번 여름에 차 타고 다니는 사람 너무 부럽긴 하더라
새로운 아르바이트 시급이 10000원부터 시작이래 대박이지?,헐 얼마나 바쁘면 10000원부터 시작이야
그렇게 생각하니까 좀 두렵네,그래도 그정도 주면 일할 맛은 나겠다 다섯 시간 일해도 오만 원이네~
뭔가 엄청 바쁘긴 할 것 같았어 아까 면접 때도 사람 많더라,바글바글했어?? 그런 곳은 다시 생각해 봐야 한다...
너 때문에 지금 고민 중이다... 사장님은 되게 좋으셨는데,그러면 일단 다녀봐! 해보고 아니다 싶으면 관두면 되지
그게 낫겠지? 돈 급하니까 ㅠㅠ,응응 시급 그렇게 주는 곳 흔치 않아
너 영어말고 배워보고 싶은 외국어 있어?,음 난 요새 프랑스어 배워보고 싶더라 너는?
나는 일본어하고 중국어하고 스페인어!,와 ㅋㅋ 나 일본어 배워본 적 있어!
아 진짜? 나도 대학 때 교양으로만 배웠는데 더 체계적으로 배우고 싶어,아 맞아 외국어는 체계적으로 배워야 실력 느는게 느껴지더라
그치ㅠㅠ거기에 언어관련 자격증같은 거 취득을 목표로 하는 것도 좋을 거 같아,오 그것도 괜찮은 방법이지 하하/체계+목표만 있으면 무슨 언어든 도전할 수 있을 거 같아!
맞아맞아 올해 안에 한 번 시작해봐야겠어!,그래그래 원하는 외국어 하나씩 마스터하길 바랄게
너는 가족이 총 몇명이야?,우리집은 4명인데 너는?
"나도 아빠,엄마,동생 이렇게 네명이야",나는 오빠가 있는데 사이가 어색해
오빠랑 왜 사이가 어색해?,오빠랑 따로 떨어져 살아서 안친하거든
오빠랑은 몇 살 차이나?,나보나 4살 위야
나이차이가 꽤 나구나 서로,맞아 그래서 가족인데도 안친해
뭐 가족이라고 다 친한건 아니니까,그래도 어려울땐 가족이 의지가 돼
아침부터 강아지 산책하니까 힘들다,아침부터 했어? 강아지들 완전 떡실신했겠네 ㅋㅋ
안 그래도 씻기니까 지금 옆에서 자 ㅋㅋ,귀여워 ㅠㅠ 오늘 아침 별로 안 추웠어?
그렇게 춥진 않더라고 산책하기 딱이야,나도 데리고 나가야겠다
사람도 별로 없고 선선하니 얼른 갔다와,지금은 너무 귀찮으니까 한시간만 쉬고 ㅎ
점심에는 사람 많아진다~,알겠다... 지금 당장 나감 강아지 데리고 ㅠ
