req,res
필라테스 배워볼까 생각중이야,필라테스? 살 빼려고?
"다이어트도 하고, 몸매라인도 교정이 된다하니 배워보려고",동네에 필라테스 학원 있어?
응 우리동네 주 2회 배우는 곳이 있더라고,근력에도 도움이 되고 잘못된 자세도 잡아준대
우리동네에서 같이 배울래?,그래 나도 다이어트 해야하는데 식단조절도 함께하려고
요즘 피부 탄력이 많이 떨어진가 같아서 콜라겐을 먹어볼까 하는데 어때?,난 콜라겐 먹고 있어
정말? 언니가 먹는 콜라겐은 뭐야?,요즘은 먹기편하게 젤리로도 나오더라고
젤리형태로 된 콜라겐도 괜찮겠다,응 후기보면 맛도 있어서 약같이 느껴지지않는다하네
맛도 중요하지만 효과가있어야하니 후기를 자세히 봐야겠어,응 꼼꼼히 찾아봐
오징어게임 참가하라고 하면 하실껀가요?,아니요.
진짜 죽는게임이라니 너무 무서워요,진짜 죽기 전이여도 무서워서 못하겠어요.
다들 게임하는거 보셨어요?,저는 구슬치기 세트장 가고싶어요./게임 봤어요.
다들 해보고싶은 게임이 다르네요,그러게요~
구슬치기가 젤 어려울 것 같은데요?,여직원 중에 마지막 살아남는 사람 누굴까요?
너희는 다시 고등학교를 들어간다면 실업계를 갈거야 인문계를 갈거야?,음...나는 학교 자체를 안갈 것 같아ㅋ ㅋㅋ 자퇴하고 검정고시~
아 대학교를 안가고? 나도 실업계 가서 그 때는 성적 더 잘 받아서 인 서울 대학교 가고싶다 ㅋㅋ,응ㅋ ㅋ아니 일찍 검정고시 보고 대학도 일찍 가는거야~
하고싶은 것을 빨리 찾는다면!,ㅋㅋ 응 슬프다  다 돈에 관련이네 ㅜㅜ
음 집값을 결정하는 주요 요인은 어느 지역에 있느냐도 있지만 주변 편의 시설도 작동하는구나.,응 아무래도 그렇지. 동일 조건에 주변 편의 시설이 더 있는 정도면 후자가 더 비쌀 수밖에 없어.
"버스 정류장이나, 뭐 편의점, 학교 이런 게 있겠지?",응 뭐 그런 것도 있고. 요즘은 아파트나 그 단지를 설계하면서 그 안에 편의 시설을 넣어 버리더라고.
아하 그런 아파트 어쩌다 본 적이 있어.,그거 보니까 완전 우리가 지금 사는 데하고는 차원이 다르더라.
그게 아무래도 요즘 설계다 보니... 우리 아파트도 지어진 지 오래됐잖아.,맞아 여기서 오래 살기도 했지만… 오래 산 만큼 오래 되는 거겠지.
"조금 더 문화, 생활적인 면에서 더 평가 받을 요소를 챙길 거라고 생각해.",ㅋㅋ 그러겠다. 모임 센터나 동네 카페라던지 말이야.
내년부터 자동차 주차할 공간 미리 마련 안 해 놓으면 자동차 못 산다는 거 들었어?,? 진심이야? 그런 법이 생긴거야?
ㅋㅋ 아니 전국에서 시행하는 건 아니고 제주도에서만 시행 되는 거래!,아 놀래라 어이 없을 뻔했네
동생하고 우리 집 뒤에 새로 난 길을 가면서 동생 학교를 같이 갔었어,아하 무슨 일 때문에 갔는데?
동생이 책 반납한다고 하는 거를 나는 가족들 먹을 거 사러 따라 나갔었어,그랬구나. 그 길 간 지 오래됐어. ㅋㅋ
괜히 돌아가던 길도 불편하다고 뚫어서 새로 공사하고,응 맞아. 거기가 판자촌이어서 드라마 촬영도 한 번 왔었는데.
그랬지. 거기 재개발하고 나서 우리 집보다 집값이 더 비싸,맞아. 한동안 그 곳에 이사 가려고 우리 집에서 그랬지
신축된 아파트가 아무래도 시설이 더 좋아서 더 비싼 거 같아. 우리 집에 비하면 말야,응. 우리가 여기 처음 이사올 때만 해도/여기 시설 엄청 좋은 것처럼 생각되어서 두 눈이 휘둥그레했는데 말이야
너희 대학교 다닐때 교수님들 얼굴 기억나?,응 잊혀지지가 않아 ㅋㅋ
진짜? 기억에 많이 남는구나 다들 ㅋㅋ,응 교수님이 나를 너무 싫어했어 ㅋ
헐 나도... 나는 심지어 그 교수님과 대학 졸업하고 일도 함께 했는걸,이유가 뭐겠어 ㅋ맨날 잠만 자서 그렇지 하하
아무 이유가 없었던 것 같아~,너는 어떤 점 때문에  기억에 남아?
너희 학술제때 발표했었어?,아…나 1학년때  그냥 서있는데 학과장님이 물어봐서 아무말이나 했네
나는 했었는데 많은 사람앞에서 말하는게 왜이렇게 떨릴까ㅜㅜ,근데 교수님의 표정이 좋지 않았다는게 킬링포인트야 ㅋㅋ
무표정이 제일 무서운거 알지?ㅠㅠ,ㅋㅋ 맞아….그때 진짜 공부라도 할껄 완전 그때 교수님한테 낙인 찍혔어 ㅋㅋ
언제쯤 많은 사람들 앞에서 말을 잘 할 수 있을까...,스피치 학원 같이 다녀보자~
다들 가족 구성이 어떻게 돼?,나는 여동생 둘이 있어!
형은 지금 따로 살고 있고!,혼자 외동이면 심심하지 않아?
부모님 주무실 때 혼자라 편하긴 하더라고.,그래도 뭔가 허하고 심심한 느낌이 들거 같아/나는 장녀라서 윗 형제가 있었음 했거든!
같이 게임도하고 캐치볼도 하고 그랬어 하하,동성 형제면 더 잘 통하는게 많은거 같아~/서로 커가면서 이해 해주는것도 많고!
5 : [오후 10:00 안싸우는 집도 많지 않을까?,맞아. 아마 집 분위기에 따라서 다를거야!/나도 가끔은 혼자 있고 싶다!
가장 최근에 게임을 해본 게 언제야?,나는 어제도 게임을 했어
게임을 어디서 했어?,주로 피시방에서 게임 해
게임을 하려면 컴퓨터가 좋아야 하지?,게임에 따라서 다르겠지만 확실히 컴퓨터가 좋아야 되는 것 같아
개인 컴퓨터가 있어?,나는 집에 컴퓨터가 없어
너희 자격증 몇개정도 가지고 있어?,나 자격증 부자야/엄청 많이 가지고 있어
우와 부럽다 자격증 몇개야?,음 대충 생각만해도 최소 5개는 되는 것 같아 ㅋ
대단한데~ 근데 나도 문제는 자격증을 따기만 하고 쓰지를 않고있어 ㅋㅋ,최소 라는 것을 알아둬러~ 최대는 안세었어 ㅋ/자격증 취득하는 것은 성취감으로 하는 거지 뭐 ㅜ
우리중에 최고는 나인것 같다 ㅠㅠ 말하지않을거야 근데,이번에 자격증 시험있는데 아파서 포기했어 ...내년에 꼭 붙을거야
최근에 그것이 알고싶다 보셨어요?,네 봤어요.
최근에 변호사 살인사건 관련이었는데 아시나요?,네 알아요. 그건 정말 조직적으로 움직였더라구요
네 3부작까지 했죠. 범인이 진짜 치밀하더라구요.,무서워요. 정치랑도 관련되서요.
그러니까요. 조직적으로 해서 사람 한명 없애는 건 일도 아닌가봐요.,리더가 잘해야 하는데 대장이 문제였어요.
저는 주제가 흥미로우면 봐요.,저도 주제따라 봐요.
요즘 초중고 급식 무료죠?,그럴꺼에요~
그 보조금에 따라 급식메뉴가 엄청 다르데요,와 이걸로도 격차가 나뉘는거네요 결국!
메뉴 좋아지면 유상하는거 찬성이세요?,메뉴 좋아지는건 좋지만 무료급식하는 의미가 조금 없어지는거 같긴해요.
저희는 돈 다 냈는데 하하,제 동생은 무료급식 다 피해갔는데 아쉬워하더라구요.
사회혜택을 제대로 못누렸네요 동생이 하하,그니까요.
너희가 뺀 곳들 다 추천하니? 나는 점 뺀곳에서 또 자라서 다시 알아보고 있는 중이야,나는 반반이야 점은 사라졌는데 흉터가 남았네
점은 빼고 나서도 흉터 안남게 관리를 잘해야 한다고 하더라,맞아 ㅋㅋ 병원 가기싫어서 집에서 이번에 한번 빼봤는데 다시 자라나 ㅜㅜ
오랜만에 할머니 뵙고 왔어.,할머니는 멀리 사셔?
서울에 사시는데 혼자서는 잘 안 뵈러 가지.,오늘은 어쩐 일로 뵀어?
이번주 엄마 생신이라고 모여서 밥 먹었어.,잔치상을 차렸겠네.
새우소금구이 6판이랑 소고기까지 먹었어.,와 엄청 배불렀겠다.
내 생일도 아닌데 할머니가 용돈도 주시고 즐거웠다.,할머니들은 여러모로 손이 크신 거 같아.
삼촌이 회사 15년 근속해서 상패 받았더라.,와 회사 15년 근속 대단하시다.
금 5돈도 받았대.,금 5돈이면 요새 얼마야?
150만원 정도라네.,그 정도면 괜찮은 복지네.
20년 근속은 10돈 준다더라.,20년 다닌 사람한테는 그 정도 줘야지.
삼촌 최근에 많이 아프셨는데도 성실히 회사 다니셨나봐.,삼촌분이 건강히 20년까지 다니시길 바라.
올해는 김장 못 갈거 같아.,아직 할머니네서 김장해?
우리 집은 매년 하고 있지.,우리는 안 한지 몇년 됐어.
사실 작년에 처음 참여했는데 엄청 힘들더라.,김장이 아주 중노동이야.
작년에는 휴학해서 갔지만 올해는 바빠서 못 갈것 같아.,하긴 학교 다니느라 바쁘지.
다음에 김치 가지러 갈때 용돈이라도 드려야겠어.,아주 좋은 생각이야.
성인 되고 사촌들이랑 더 친해진 것 같아.,나이 차이가 좀 나는 편이야?
아무래도 그런 편이지.,나이 차이 나도 성인되면 다 또래 같은 느낌이야.
내가 하고 싶은 말이 바로 그거야.,나도 예전에 그런 걸 느꼈었지.
저번에 사촌끼리만 모였는데 좋더라.,무슨 이야기 했어?
각자 먹고사는 이야기 하고 나는 학교얘기 힜지.,다같이 모이면 재밌지.
동생 없으니까 좀 허전하네.,은근히 동생 아끼는구나.
원래 떨어져 있으면 좀 이렇게 되나 봐.,동생이 선물도 사왔다며?
평생 이런 거 안 사오던 애인데 신기했어.,내 동생도 첫 휴가 때 사오더라.
약간 필수템인 건가.,동생 언제 또 나온대?
2월 전에 나온대.,그때까지 공부방 생겼네.
오늘 부모님이랑 의도치 않게 드라이브 했어.,기분전환으로 다녀온 거야?
저녁 먹고 커피 마시느라 그렇게 됐어.,어디 멀리 가서 마셨어?
사실 드라이브 스루 지점을 잘못 설정했어.,아놔 진짜 의도치 않은 드라이브였네.
예전에는 이런 실수 하면 꾸중들었는데 이제 익숙하신가봐.,이제 꾸중해도 안 되는 걸 아신 게 아닐까.
어떻든 나에게는 잘 된 일이지.,대책없이 긍정적이네.
저번에 사촌동생이 베이킹 한다는 거 기억나?,맞아 한 번 사먹을 거라고 했잖아.
이번에 주문 해봤어.,무슨 빵 샀어?
카스테라랑 다쿠아즈 샀어.,두가지 주문했구나.
카스테라가 파는 것보다 더 맛있어.,좋은 재료 썼나보다.
완전 맛있게 먹고있어.,진짜 맛있나 보네.
저번에 나 집에 없을 때 엄마가 내 레시피로 요리해서 식사하셨나봐.,뭐 만들어 드셨대?
내 최애요리인 레몬파스타 해드셨대!,그거 너 친구도 오늘 해 먹지 않았어?
반응이 좋아서 뿌듯했어.,엄마도 입에 맞으셨대?
역시 나는 엄마랑 입맛이 맞는 것 같아.,역시 이런 건 유전이구나.
내가 요리 잘 하는 것도 엄마 유전이야.,이건 좀 부럽다.
요새 엄마아빠가 나를 잘 챙겨주는 것 같아.,다시 외동딸이 되서 그런가?
그것도 그렇고 요새 시험기간이라 힘들어보이나봐.,너 너무 힘들어보여.
원래 저녁설거지는 내가 하는데 요즘은 엄마 아빠가 번갈아가면서 해.,집안일 부담이 줄었네.
그리고 방에 가서 공부하고 있으면 과일을 입에 넣어주려 오셔.,그건 좀 귀여우시다.
하여튼 그래서 요즘 좀 편해.,그럼 지금을 즐기자.
사촌언니 대학교 5학년이야.,언니 추가학기 다녀?
복수전공이라 그런가봐.,복수전공에 추가학기면 할 게 많았나 보다.
그래서 가끔 놀리고 있어.,아놔 놀려도 되는 거냐고.
내 맘이지 뭐.,너도 대학교 5학년이 될 수 있어.
나는 절대 안 그럴거야.,다짐이 엄청 확고하네.
돈이 얼마나 있어야 결혼을 할 수 있을까?,2천만원이면 된다 생각해/나 결혼 상상으로만 해서. 수치계산은 어렵네
100만원 만으로도 할 수 있다고 생각해,정말 심각한건 내가 아니라 언니였구나/괜찮아. 언니 상대배우자는 건물주일거야
확실히 부모님이 예전에 비해 기력이 약해지신 것 같아.,우리가 20대니까 부모님이 나이를 좀 드셨지.
이제 초저녁에도 조시더라.,우리 엄마도 그러셔.
특별한 취미 활동도 없으셔서 뭔가 슬프다.,우리 먹여살리느라 그러셨나봐.
이럴 때는 세상에서 제일가는 효녀가 된 기분이다.,그리고 좀 슬퍼져.
어쨌든 부모님한테 잘해야겠다.,우리 둘 다 효녀가 되어보자.
내가 어제 점심에 아빠가 해둔 카레를 데우다가 태워 먹었거든?,아이고 탄내 많이 났겠네.
엄마한테 말하면 무조건 혼나니까 탄 부분 다 먹었단 말이야.,아놔 무식하게 다 먹었어?
응 나는 안 걸릴 줄 알았어 그러면.,어머니한테 들켰어?
엄마가 카레 보더니 국물이 왜이렇게 없냐고 자꾸 나 의심하더라.,어머니 거의 코난이시네.
유추해석 장난 없지.,안 걸린 게 다행이다.
저도 영어회화 들었었네요.,얼마 남으셨어요 ?
30만원 안되게 남았어요.,남은 것도 교육들으실꺼에요?/책 사실꺼에요?
저는 책으로 살까 싶어요!~,진짜 50만원이면 많이 남으셨네요 하하
코로나라서요.,저는 사고싶은 책이 없어요
나는 동생 심부름도 해다주는 언니야.,친절하고 착한 언니네.
도서관 가서 책 두 권 빌려다 주는 거 였는데 두 군데나 갔어.,책이 없어서 두 군데 간 거야?
응응 한 권이 대출 중이라 다른 데도 갔지.,꽤나 귀찮은 심부름이었네.
내일 당장 필요하다 해서 급하게 다녀왔지.,동생이 안 가고 왜 언니가 갔어?
얘가 바쁘다고 갈 시간이 없대.,언니한테 있는 건 시간 뿐이긴 하지.
동생 주민등록증 사진 보는데 너무 귀여워.,언니가 동생을 귀여워하는 일도 있네.
고등학교 때인데도 엄청 애기 같아.,그럼 몇 년 전인데?
한 6년 전이지?,그렇게 오래 되지도 않았는데.
근데 아예 화장도 안 할 때니까.,그러면 진짜 어려보이겠다.
근데 눈에 심술궂음이 보이는 거 같아.,아놔 역시 칭찬만 할리가 없지.
엄마 아빠가 자꾸 소고기 먹으러 가쟤.,너 소고기 좋아하잖아.
그래서 좋다는 말이야.,언제 가기로 했어?
다음주에 시험 끝나서 그때 가기로 했어.,시험을 볼 힘이 생겼네.
소고기를 위해서라도 열심히 해야겠어.,긍정적 강화가 되고 있네.
아놔 이런 말은 어디서 배운 거야.,당연히 너한테 배운 거지.
내일은 엄마한테 두부조림 해달라고 해야겠어.,두부조림 맛있겠다.
엄마 반찬 중에 제일 좋아하는 거야.,너희 엄마 음식 잘한다고 하셨지.
가끔 실패도 하시지만 대체로 맛있어.,그래서 너가 요리를 잘 하나보다.
큰일이야 집에 두부가 없어.,내일 외출하면서 사오자.
그리고 엄마한테 내밀면서 해 달라고 할개.,재료를 사오면 기특해서라도 해 주실 거야.
오늘 아빠를 10분 동안 미워할거야.,10분 동안이나 미워하다니.
오늘 아빠는 크나큰 실수를 했어.,뭔 실수를 하신건데?
내일 잠봉뵈르 만드려고 바게트 사오라고 했거든.,바게트를 빼먹고 오셨어?
사오긴 했는데 다 잘려진 걸 사오셨어.,그래서 미워하는 거구나.
내일 내가 나가서 사와야지.,잠봉뵈르에 진심이네.
우리 엄마 아빠는 한 침대에서 자는데 서로 엇갈려서 자.,엇갈리게 자는 게 뭐야?
엄마 발이 오는 쪽에 아빠 머리가 와.,아놔 그렇게 주무시는 이유가 있으셔?
킹사이즈 침대인데도 둘이 자기에 좁다고 그렇게 자나봐.,반대로 자면 좀 넓어지는구나.
볼 때 마다 웃기단 말이지.,희귀한 광경이긴 할 거 같아.
곧 침대 새로 산다는데 그때까지는 계속 웃길 거 같아.,침대 얼른 사서 두 분이 편하게 주무셨으면 좋겠다.
요즘 코로나 때문에 김장도 잘 못하나봐.,우리 집도 이번에 김장 안 가.
우리 집도 작년부터 김장 안했어.,김장하는 김에 가족들 다 같이 모이면 그래도 좋은데.
친척들이랑 모인지도 벌써 2년이 넘었네.,코로나가 가족들 모습도 많이 바꾼 거 같아.
힘들어도 모여 앉아서 보쌈 먹는 재미가 있었는데.,가족들이랑 모여 앉아 먹으면 뭐든 맛있지.
내년에는 이런 풍경들이 다시 돌아왔으면 좋겠다.,그래도 나는 김장 너무 힘들어서 가고 싶진 않아.
동생이 내일 중요한 시험 있는데 공부하다 울면서 들어오더라.,아무리 그래도 울면서 들어온다고?
얘가 고등학교 때부터 스트레스에 취약하긴 했어.,압박감이 장난 아닌가봐.
아마 잘 하고 싶은데 맘처럼 안되서 그런 게 아닐까 싶어.,컨디션 안 좋으면 내일 시험에도 지장 있을텐데.
그래서 최대한 안 건드리는 중이야.,몸은 좀 괜찮대?
감기 기운이 좀 있어서 더 그런 거 같아.,여러 모로 안 좋은 상황이네.
나 지금 큐티클 장난 아니야. 이번주에 예약해서 갈까?,내가 새로운 곳 알려줄까?/주인분 엄청 잘하셔 사장님
아쉽다... 나 너랑 가는게 힐링되고 좋았는데,나랑 가자 나도 해야돼
어디로 가는데 ?,야탑역에 괜찮은 곳 있더라구 가보자/알겠어 !
그냥 무난하게 검은색or회색 하려구,오... 정말 무난하다
다들 나 요즘 중국어 공부하는 거 알지?,응 시끌벅적하게 수업해서 알고있지!
언니들은 뭐하는 거 있어?,나는 한국어를 잘하지. 디자인 공부 중이야
ㅋㅋ 한국어는 나도 잘해 ㅋㅋ,멀티플레이어가 대세잖아. 세상이 급변하니까 발 맞추어 대처하려고 또 그런 것 같아
아... 뭔가를 더 배워야하나...?,하나를 파고드는것 정말 중요하다고 나도 생각해
e-sport가 요새 화재더라,오 유명한 프로게이머 누가 있지?
롤 에선 페이커라는 선수가 유명해,나도 들어봤어!
다들 캐쉬 충전 해봣어?,문화상품권으로 몇 번 해봤어
고전게임이 최고지,예를 들면 어떤 거?
달고나 게임 이런거?,인간 테트리스가 짱이야
집에서 가정교육을 제대로 못받는 사람들이 많은 것 같아,주변에 그런 생각이 드는 사람이 많은가봐.../아무리 학교교육이라 해도 기본은 가정교육이지
이기적인 사람들이 잘 사는 것 같지만 최상위 1%는 도덕적이래,이야 부자들이 일부러 강조를 안했나보네/도덕적인 사람들이 부자일거 잘못생각했구만
맹모삼천지교에 대해 어떻게 생각해?,아이들의 교육을 위해서 좋은 동네로 이사가는 거 말하는 거야?/스카이 캐슬 같은 거 아닐까?
엄마들이 전담 튜터 맞기잖아,돈 억 준다해도 스카이 캐슬 같은 데서 공부하고싶진않다…
그래도 어렸을 땐 주변 친구들 영향을 쉽게 받으니깐 쉽지 않지,엄마는 내친구 물관리 하고 나는 내친구한테 물갈이 당하고 그런거지
나 고전게임만 좋아하는 것 같아,고전 게임 어떤 거?
그 오락실에서 하는 버블버블? 그런거!,와 나는 철권마스턴데
너희들은 게임으로 나 못 이길텐데?,응 아니야. 내가 더 잘해.
얘들아 PC게임 추천해줘,오버워치 어때?
롤은 승급전 중요하지 않아?,오 그런 것도 알아?
하루에 학원만 10~15개 다니는 초등학생들 보면 불쌍해.,그게 스케줄이 되나/그니까...이러다 라떼는 되겠어
엄마들 입장도 이해가 가지만 돈이 많이 들겠어,그렇게되면 부부싸움도 잦아질것 같은데.../모두가 같이 그래야 놀 친구도 생기고 그럴텐데
아니 이번에 모바일 게임하는데 답답해 죽겠어,왜 어떤 거 했길래
어몽어스 깔았거든?,어몽어스 인기 완전 많지
그런데 핵 쓰는 애들이 너무 많아,아 그런 건 게임 개발자한테도 실례인데
그래서 계속 렉걸리고 플레이가 제대로 안돼,게임하다보면 그런 애들 많아
"그래서 말인데, 나랑 같이 어몽어스 할 너네 구함",그래 하자 하자
너네 운동 배웠던거 있어?,웅 나 스쿼시도 해봤고 승마도 해봤어
스쿼시가 그 벽보고 하는 테니스인가?,응 맞아! 엄청 재밌더라
스쿼시 진짜 힘들어 죽는다던데 한 번 해보고 싶기는 하다.,정말 재밌어 ㅋㅋ 살도 잘빠지고!
다음에 나랑 같이가자! 나 좀 알려줘!,그래 ! 잘 알려줄게
애들아 배틀그라운드 해 봤니?,나는 오버워치만 해서
배틀그라운드 총 종류가 너무 많아서 뭔지 모르겠어...,아 그건 총 고를 수 있어서 헷갈리겠다
나는 완전 배린이란 말이야...,배틀그라운드 언제 시작한건데?
나 그저께 시작했어,진짜 얼마 안 됐네
그런데 그 랜덤듀오하는 분이 엄청 친절하게 교육해줬어,와 그 분은 진짜 천사시다...
나랑 오버워치하러 갈 사람?,나! 오늘 이벤트 뜨지 않았니?
오늘 아이템 이벤트 떴어,이따가 가서 게임 좀 하자
오버워치가 어디 꺼더라?,블리자드 아닌가?
와 진짜 블리자드가 게임 맛집이지,스타크래프트도 만들지 않았어?
오랜만에 스타크래프트 할까?,나쁘지 않지. 그래도 이벤트는 하고 하자
나 이제 주말에 운동 하나 배울까 하는데 뭐가 좋을까?,요즘 클라이밍 많이 하더라./와 신박하다.
무에타이도 배워 보고 싶기는 하다!,무에타이는 어디가서 배우지?
복싱 가서 하루종일 줄넘기만 하는거아니야?,일단 처음엔 줄넘기만 하나 봐 기초부터 다지는 거지.
으 그건 너무 싫은데.,피가 되고 살이 되는 거야.
나 테트리스 진짜 잘 한다?,무슨 소리야 테트리스는 너보다 나지
테트리스 랭킹 몇인데,난 3등까지 해봤다
애들아 너희 그거 우리 집 앞 오락실 아니야?,넌 거기서 5등이잖아
영등동에서 했었야지,테트리스 지니까 괜히 오락기 탓 하네
지금 테트리스 한 번 붙자,내가 저번에 이겼던 것처럼 바로 이겨줄게
나 이번에 유도 배워볼려고!,오 유도? 대박 ! 혼자 배워?
응 학원가서 배워볼려고,오~ 멋있는데!
아니! 주말만 취미반으로 시작해보려고,재밌으면 알려줘 나도 해보고싶다
응응 이번주부터 가기로했으니까 갔다와서 알려줄게!,잘갔다와! 몸 조심하고!
나는 친구들이랑 갔다왔어,여자들이랑 잘 놀았어?
미안...나는 여자랑만 가...,나도 여자야
저 복싱 배우고싶어요,복싱 정말 체력소모 좋데요.
여자가 남자이겨서 하하,아 드라마 주인공이 복서에요?
다른거 배우고픈 종목있으세요?,멋있네요~ 저도 이겨보고싶네요.
오 테니스 잘하실듯ㅎ 파워,테니스 배우고 계신데 어떠세요?~
아직 자세배우는 단계여서 땀이 하나도 안나요 흑흑,그럴 것 같아요~
나 운동 완전 열심히 하는데 언니들은 언제 운동 할 거임?,난 가끔 자전거 탄 다니까/ㅋㅋ 여기까진 좀 심했고 필라테스 배우고 싶어서 타이밍 재는 중
내가 다니는 클럽 완전 좋아. 언니들 같이 다닐래?,무슨 운동을 하는데?
"한 달에 8만원 정도고 유산소랑 근력, 스트레칭을 한번에 다함!",돈 준비해 놔야겠다 ㅋㅋ
직장인들한테 딱임! 30분 밖에 안함! 돈 당장 준비해! ㅋㅋ,나도 다음 달에... 하하
우리 학원 선생님이 엄청 잘 가르치셔,어떤 과목 선생님이신데?
수학이랑 영어야!,아아 그렇구나 되게 중요한 과목이네
너희들은 학원 안다녀?,나는 교과서 위주로 해도 전교 1등이라...
나는 수학을 가장 잘 하는데 너희는?,나는 토익이랑 한국사
와 학생인데도 벌써 토익 준비하는 구나,응 아무 것도 안해도 900점이야
행정실에서는 무슨 업무를 할까,행정관련 업무들을 하겠지?
나 지계차 자격증 땃어,와 그런 건 어떻게 따는 거니?
얘들아 나 유학 가고 싶어,보스턴 어때? 코로나도 심하지 않데
가격이 너무 많이 들지 않을까,가격은 몇 천 들겠지
다들 동아리 어떤거 들었어?,나는 산악동아리랑 볼링동아리!
사이버여도 시험은 대면으로 보더라?,이름이랑 안어울려 ㅋㅋ
사이버대학교는 어디서든 수업을 들을 수 있어서 좋아,오 그거 되게 괜찮다
회사다니면서 수업 잘 따라갈 수 있겠지?,너가 하는거에 따라 다르겠지?
내가 하고 싶던 공부라서 학업 스트레스같은 건 없더라,그치 본인이 하고 싶은걸 하고 살아야해
엄마가 오늘 자취방에 올라왔다가 가셨어,와서 집안일을 해주셨어?
아니 집안일은 미리 해놔야 해,그럼 어머니와 무엇을 했어?
어머니랑 양복이랑 구두를 샀어,어머니와 샀구나...좋았겠다/어머니가 사주신 거야?
응 맞아,마음 따뜻해진다
맞아 그래서 내가 요리도 해드렸어,행복한 시간 보냈구나!
후배가 수능본다는데 걱정이 많다네?,엥 무슨 걱정이 있다는거야
성적이 좋지 않은 편인가 봐,에휴 많이 힘들겠다.
내가 멘토 역할을 해줘야 할까?,응응 그래야 할 것 같아
그래도 교내 수상경력이 있어서 대학은 잘 갈 수 있을 것 같아,잘됬네 그걸 잘 살려서 가면 되네
"봉사활동도 중요한데, 꾸준히 잘 했더라고!",동생 은근히 성실한 부분이 있네
오늘 엄마랑 피자를 먹었어,어머니가 오셔서 같이 시켜먹었구나
아니 골목식당 나오는 곳을 가고싶다고 하셨어,유명한 집에 어머니를 데려갔구나
맞아 맛있더라,어머니께선 만족하셨어?
응 엄청 만족하시고 사진도 찍었어,최고의 효도를 했네
다음번에는 더 맛있는거 사드려야지,어머니도 기대하실거야
도서관 자주 다니는 게 성적향상에 진짜 좋은 듯,그냥 장소 상관없이 공부를 얼마나 했느냐에 따라 다른 것 같아
도서관 가면 공부말고 책도 읽을 수 있어서 좋은 환경인 것 같아,맞아 나도 도서관 좋아해
나는 나중에 자식 낳으면 도서관 자주 다니려고,교양도 쌓이고 좋지
도서관 데려오는 부모들은 교육적인 목적이 큰 것 같아,그런가 근데 아이들은 별로 안좋아 하는 것 같아
너희들은 도서관 자주 다니니?,아니 한달에 5번 정도...?
요즘 우리가족들이 텃밭을 하신대,집 앞에 밭이 있는거야?
응 조그마하게 하고 계시다더라고,어떤 걸 심으셨대?
무랑 고구마 같은걸 심으셨대,식량을 심으셨구나
맞아 요즘 그걸로 밥해 드신대,다 자라면 너에게도 보내주시겠네
아니 그 정도로 많지는 않아,다음에 가서 먹어봐
얘들아 너희 고졸이냐?,아니 난 학사
나만 고졸이니?,너는 학사나 석사 생각없어?
나는 공부랑은 연이 아닌 것 같다,그래도 고등학교때 공부 잘했었잖아
나는 대학교도 들어가기 싫고...,유학은 어때?
난 타지생활하면 좀 힘들 것 같은데,그래도 유학 한 번 생각해봐
첫 월급은 부모님 드려야할까?,전부 드릴 필요는 없을 것 같아
어머니가 첫 월급은 다 달라고 하셨어,용돈과 선물을 사드리는 게 좋지 않을까?
그치 선물을 사드리는게 나을 것 같아,응 너도 생활할 돈이 필요하잖아
맞아 그런데 부모님한테 빌린 돈이 많거든,조금씩 갚겠다고 해봐
다음 번에 내려가서 설득해야겠다,응 너도 성취감이 필요하니까
다들 수영은 할 줄 알아?,물에 어느정도 뜰 줄 알긴하는데 수영패드 있으면 헤엄은 칠 수 있어!
나도 어렸을 때 운동할 겸 수영을 잠깐 배워서 어느 정도는 할 줄 알긴 해,대단하다... 그럼 다들 자유형으로 할 줄 아는거야?
나도 지금은 맨몸으로 못하지 않을까 싶긴 해...,"나도 구명조끼 없으면 잘 못 뜰거 같은데,/그래도 너희는 배웠으니까 물에 들어가면 금방 적응해서 할 수 있지 않을까?/어렵지는 않아?"
나도 처음엔 좀 무서웠는데 하다 보니 익숙해져서 어느 정도 편하게 했었던 거 같아,특히 코나 귀에 물 들어가는 느낌이 너무 싫더라고 그런건 어떻게 했어?
맞아 코는 호흡만 제대로 하면 잘 안 들어가긴 해,그렇구나 예전에 잘못했다가 코로 물만 엄청 먹은 기억이 있어서.../그래도 배운건 부럽다!
가족들이 가장 선호하는 외식이 뭐야?,우리 가족은 삼겹살이나 곱창을 많이 먹어
곱창이라니 신기하다,너희 집은 곱창을 안 먹나봐?
우리집은 아버지가 비린걸 못드셔,그럼 닭발도 못 드셔?
응 엄마랑 형만 먹어,해산물은 잘 드셔?
해산물도 골라서 먹는 편이야,그럼 외식 메뉴에 제한이 많겠네
우리가족은 단일성을 너무 중시해,다른 의견을 못 내게 해?
가족은 하나다 이런 느낌이 조금 강해,가족끼리 뭔가 같이 하는 걸 좋아하시는구나
내가 그래서 조금 엇나간 돌인것 같아,사람마다 다른 건데 그렇게 생각하지 마
나만 그러니까 이상한 것 처럼 보이는 것 같아,내 생각엔 부모님이 성향과 성격의 차이를 이해해 주셔야 할 것 같아
나중에 시간이 지나면 서로 더 이해하겠지,속상한 일이 있었다면 네 잘못이라 생각 말고 쉬도록 해
너희 가족중에 알러지 있으신분 계셔?,우리 오빠랑 엄마가 비염이 있어
